sample_id,label,class_name,video_path
uKFI67bUzfg_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uKFI67bUzfg_0.mp4
uKFI67bUzfg_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uKFI67bUzfg_1.avi
uKFI67bUzfg_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uKFI67bUzfg_1.mp4
uKFI67bUzfg_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uKFI67bUzfg_2.avi
uKFI67bUzfg_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uKFI67bUzfg_2.mp4
umOs1WLBkuo_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\umOs1WLBkuo_0.avi
umOs1WLBkuo_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\umOs1WLBkuo_0.mp4
umOs1WLBkuo_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\umOs1WLBkuo_1.avi
umOs1WLBkuo_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\umOs1WLBkuo_1.mp4
umOs1WLBkuo_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\umOs1WLBkuo_2.avi
umOs1WLBkuo_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\umOs1WLBkuo_2.mp4
UvLAudRA91Y_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\UvLAudRA91Y_0.avi
UvLAudRA91Y_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\UvLAudRA91Y_0.mp4
UvLAudRA91Y_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\UvLAudRA91Y_1.avi
UvLAudRA91Y_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\UvLAudRA91Y_1.mp4
uXf4C-YwbtM_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uXf4C-YwbtM_1.avi
uXf4C-YwbtM_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uXf4C-YwbtM_1.mp4
uXf4C-YwbtM_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uXf4C-YwbtM_3.avi
uXf4C-YwbtM_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\uXf4C-YwbtM_3.mp4
V726w0IKCp4_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\V726w0IKCp4_0.avi
V726w0IKCp4_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\V726w0IKCp4_0.mp4
V726w0IKCp4_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\V726w0IKCp4_1.avi
V726w0IKCp4_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\V726w0IKCp4_1.mp4
V726w0IKCp4_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\V726w0IKCp4_2.avi
V726w0IKCp4_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\V726w0IKCp4_2.mp4
V726w0IKCp4_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\V726w0IKCp4_3.avi
V726w0IKCp4_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\V726w0IKCp4_3.mp4
vBwKQfJYG1Q_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_0.avi
vBwKQfJYG1Q_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_0.mp4
vBwKQfJYG1Q_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_1.avi
vBwKQfJYG1Q_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_1.mp4
vBwKQfJYG1Q_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_2.avi
vBwKQfJYG1Q_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_2.mp4
vBwKQfJYG1Q_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_3.avi
vBwKQfJYG1Q_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_3.mp4
vBwKQfJYG1Q_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_4.avi
vBwKQfJYG1Q_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_4.mp4
vBwKQfJYG1Q_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_5.avi
vBwKQfJYG1Q_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_5.mp4
vBwKQfJYG1Q_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_6.avi
vBwKQfJYG1Q_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vBwKQfJYG1Q_6.mp4
VbwTMJroTbI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\VbwTMJroTbI_0.avi
VbwTMJroTbI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\VbwTMJroTbI_0.mp4
Vd27cYFthms_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Vd27cYFthms_0.avi
Vd27cYFthms_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Vd27cYFthms_0.mp4
VfDyc4ORBSI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\VfDyc4ORBSI_0.avi
VfDyc4ORBSI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\VfDyc4ORBSI_0.mp4
VfDyc4ORBSI_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\VfDyc4ORBSI_1.avi
VfDyc4ORBSI_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\VfDyc4ORBSI_1.mp4
videoplayback (1)_54,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback (1)_54.avi
videoplayback (1)_54,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback (1)_54.mp4
videoplayback (1)_55,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback (1)_55.avi
videoplayback (1)_55,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback (1)_55.mp4
videoplayback (2)_66,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback (2)_66.avi
videoplayback (2)_66,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback (2)_66.mp4
videoplayback (2)_74,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback (2)_74.avi
videoplayback (2)_74,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback (2)_74.mp4
videoplayback_92,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback_92.avi
videoplayback_92,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback_92.mp4
videoplayback_93,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback_93.avi
videoplayback_93,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback_93.mp4
videoplayback_94,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback_94.avi
videoplayback_94,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback_94.mp4
videoplayback_95,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback_95.avi
videoplayback_95,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\videoplayback_95.mp4
vQKHxtrdEHM_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_0.avi
vQKHxtrdEHM_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_0.mp4
vQKHxtrdEHM_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_1.avi
vQKHxtrdEHM_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_1.mp4
vQKHxtrdEHM_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_2.avi
vQKHxtrdEHM_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_2.mp4
vQKHxtrdEHM_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_3.avi
vQKHxtrdEHM_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_3.mp4
vQKHxtrdEHM_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_4.avi
vQKHxtrdEHM_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_4.mp4
vQKHxtrdEHM_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_5.avi
vQKHxtrdEHM_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_5.mp4
vQKHxtrdEHM_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_6.avi
vQKHxtrdEHM_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_6.mp4
vQKHxtrdEHM_7,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_7.avi
vQKHxtrdEHM_7,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_7.mp4
vQKHxtrdEHM_9,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_9.avi
vQKHxtrdEHM_9,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\vQKHxtrdEHM_9.mp4
VYWWsld6ibI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\VYWWsld6ibI_0.avi
VYWWsld6ibI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\VYWWsld6ibI_0.mp4
w1T3NmEAt00_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\w1T3NmEAt00_0.avi
w1T3NmEAt00_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\w1T3NmEAt00_0.mp4
Wby1vUy8aYI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Wby1vUy8aYI_0.avi
Wby1vUy8aYI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Wby1vUy8aYI_0.mp4
Wby1vUy8aYI_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Wby1vUy8aYI_1.avi
Wby1vUy8aYI_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Wby1vUy8aYI_1.mp4
Wby1vUy8aYI_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Wby1vUy8aYI_2.avi
Wby1vUy8aYI_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Wby1vUy8aYI_2.mp4
wetrew_1195,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetrew_1195.avi
wetrew_1195,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetrew_1195.mp4
wetyh_1204,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1204.avi
wetyh_1204,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1204.mp4
wetyh_1205,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1205.avi
wetyh_1205,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1205.mp4
wetyh_1206,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1206.avi
wetyh_1206,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1206.mp4
wetyh_1207,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1207.avi
wetyh_1207,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1207.mp4
wetyh_1208,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1208.avi
wetyh_1208,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1208.mp4
wetyh_1223,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1223.avi
wetyh_1223,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1223.mp4
wetyh_1224,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1224.avi
wetyh_1224,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wetyh_1224.mp4
wxdRVAZk_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wxdRVAZk_0.avi
wxdRVAZk_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wxdRVAZk_0.mp4
wxdRVAZk_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wxdRVAZk_1.avi
wxdRVAZk_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\wxdRVAZk_1.mp4
X6V5o-uCYF4_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_0.avi
X6V5o-uCYF4_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_0.mp4
X6V5o-uCYF4_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_1.avi
X6V5o-uCYF4_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_1.mp4
X6V5o-uCYF4_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_2.avi
X6V5o-uCYF4_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_2.mp4
X6V5o-uCYF4_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_3.avi
X6V5o-uCYF4_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_3.mp4
X6V5o-uCYF4_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_4.avi
X6V5o-uCYF4_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\X6V5o-uCYF4_4.mp4
Xh6FNqKDMak_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Xh6FNqKDMak_0.avi
Xh6FNqKDMak_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\Xh6FNqKDMak_0.mp4
xKq3hlefCUI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\xKq3hlefCUI_0.avi
xKq3hlefCUI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\xKq3hlefCUI_0.mp4
xKq3hlefCUI_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\xKq3hlefCUI_1.avi
xKq3hlefCUI_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\xKq3hlefCUI_1.mp4
XRC_6WgxusI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\XRC_6WgxusI_0.avi
XRC_6WgxusI_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\XRC_6WgxusI_0.mp4
xrlCdUaagHY_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\xrlCdUaagHY_0.avi
xrlCdUaagHY_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\xrlCdUaagHY_0.mp4
YaWxiAtCwxE_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_0.avi
YaWxiAtCwxE_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_0.mp4
YaWxiAtCwxE_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_1.avi
YaWxiAtCwxE_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_1.mp4
YaWxiAtCwxE_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_2.avi
YaWxiAtCwxE_2,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_2.mp4
YaWxiAtCwxE_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_3.avi
YaWxiAtCwxE_3,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_3.mp4
YaWxiAtCwxE_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_4.avi
YaWxiAtCwxE_4,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_4.mp4
YaWxiAtCwxE_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_5.avi
YaWxiAtCwxE_5,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_5.mp4
YaWxiAtCwxE_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_6.avi
YaWxiAtCwxE_6,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_6.mp4
YaWxiAtCwxE_7,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_7.avi
YaWxiAtCwxE_7,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_7.mp4
YaWxiAtCwxE_8,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_8.avi
YaWxiAtCwxE_8,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YaWxiAtCwxE_8.mp4
YL-qwpTMjzk_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YL-qwpTMjzk_0.avi
YL-qwpTMjzk_0,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YL-qwpTMjzk_0.mp4
YL-qwpTMjzk_1,1,Fight,C:\Users\User\Desktop\nutc\YS_LAB\研究\attack-prediction\STGCN\data\raw\rwf2000\train\Fight\YL-qwpTMjzk_1.avi
